order_id,order_number,customer_id,order_ts,channel,order_status,payment_status,delivery_slot_id,delivery_address_id,total_amount,tax_amount,discount_amount,shipping_charge,net_amount,coupon_code,source_campaign,fulfillment_centre_id,created_at,updated_at,Unnamed: 19
EORDR5222,ORDR20250222,CUST1089,2025-10-09 00:00:00,Web,SHIPPED,PENDING,SLOT34,ADDR6222,2325.5,116.28,39.15,65.64,2468.27,NEWUSER,FB Ads,Ahmedabad Collection Centre,2025-10-09 00:00:00,2025-10-10 06:00:00,Repeat
EORDR5036,ORDR20250036,CUST1007,2025-10-09 01:00:00,Mobile App,DELIVERED,REFUNDED,SLOT16,ADDR6036,3112.1,155.61,82.92,78.42,3263.21,FRESH10,Google,Surat Distribution Centre,2025-10-09 01:00:00,2025-10-11 09:00:00,Repeat
EORDR5439,ORDR20250439,CUST1056,2025-10-09 02:00:00,Mobile App,PLACED,PENDING,SLOT15,ADDR6439,2070.71,103.54,54.86,45.9,2165.29,NEWUSER,Referral,Surat Distribution Centre,2025-10-09 02:00:00,2025-10-09 20:00:00,Repeat
EORDR5469,ORDR20250469,CUST1085,2025-10-09 19:00:00,Mobile App,PACKED,REFUNDED,SLOT10,ADDR6469,5398.49,269.92,99.84,100.11,5668.68,,FB Ads,Surat Distribution Centre,2025-10-09 19:00:00,2025-10-11 23:00:00,Repeat
EORDR5151,ORDR20250151,CUST1011,2025-10-10 02:00:00,Mobile App,CONFIRMED,PAID,SLOT41,ADDR6151,4360.76,218.04,155.71,135.77,4558.86,NEWUSER,,Ahmedabad Collection Centre,2025-10-10 02:00:00,2025-10-12 06:00:00,New
EORDR5348,ORDR20250348,CUST1042,2025-10-10 10:00:00,Web,CONFIRMED,PAID,SLOT5,ADDR6348,1541.74,77.09,179.45,129.15,1568.53,,Organic,Surat Distribution Centre,2025-10-10 10:00:00,2025-10-11 09:00:00,Repeat
EORDR5055,ORDR20250055,CUST1077,2025-10-10 20:00:00,Mobile App,CONFIRMED,PAID,SLOT3,ADDR6055,2525.14,126.26,128.63,130.66,2653.43,FRESH10,Google,Ahmedabad Collection Centre,2025-10-10 20:00:00,2025-10-13 00:00:00,Repeat
EORDR5083,ORDR20250083,CUST1022,2025-10-11 04:00:00,Mobile App,CONFIRMED,REFUNDED,SLOT2,ADDR6083,2166.1,108.31,198.88,108.55,2184.08,NEWUSER,Google,Surat Distribution Centre,2025-10-11 04:00:00,2025-10-13 00:00:00,Repeat
EORDR5146,ORDR20250146,CUST1091,2025-10-11 09:00:00,Mobile App,PLACED,REFUNDED,SLOT42,ADDR6146,902.51,45.13,96.54,35.58,886.68,FRESH10,,Ahmedabad Collection Centre,2025-10-11 09:00:00,2025-10-14 06:00:00,Repeat
EORDR5176,ORDR20250176,CUST1008,2025-10-11 12:00:00,Web,SHIPPED,PENDING,SLOT41,ADDR6176,3425.17,171.26,168.7,76.54,3504.27,,FB Ads,Ahmedabad Collection Centre,2025-10-11 12:00:00,2025-10-13 04:00:00,Repeat
EORDR5191,ORDR20250191,CUST1021,2025-10-11 12:00:00,Web,PACKED,PENDING,SLOT40,ADDR6191,4859.62,242.98,50.97,75.76,5127.39,,Google,Surat Distribution Centre,2025-10-11 12:00:00,2025-10-14 03:00:00,Repeat
EORDR5138,ORDR20250138,CUST1071,2025-10-11 15:00:00,Web,SHIPPED,REFUNDED,SLOT9,ADDR6138,1585.08,79.25,138.01,47.12,1573.44,FRESH10,Organic,Surat Distribution Centre,2025-10-11 15:00:00,2025-10-12 14:00:00,Repeat
EORDR5186,ORDR20250186,CUST1002,2025-10-11 15:00:00,Web,PLACED,REFUNDED,SLOT42,ADDR6186,4539.05,226.95,64.73,89.78,4791.05,,Google,Surat Distribution Centre,2025-10-11 15:00:00,2025-10-12 16:00:00,Repeat
EORDR5209,ORDR20250209,CUST1027,2025-10-11 23:00:00,Web,PACKED,PENDING,SLOT30,ADDR6209,5970.81,298.54,111.02,126.98,6285.31,,FB Ads,Ahmedabad Collection Centre,2025-10-11 23:00:00,2025-10-13 12:00:00,Repeat
EORDR5490,ORDR20250490,CUST1017,2025-10-12 07:00:00,Mobile App,PACKED,REFUNDED,SLOT37,ADDR6490,1276.11,63.81,86.19,77.66,1331.39,NEWUSER,Referral,Ahmedabad Collection Centre,2025-10-12 07:00:00,2025-10-14 07:00:00,Repeat
EORDR5208,ORDR20250208,CUST1080,2025-10-12 11:00:00,Web,CANCELLED,REFUNDED,SLOT41,ADDR6208,1030.12,51.51,53.89,47.3,1075.04,FRESH10,Google,Ahmedabad Collection Centre,2025-10-12 11:00:00,2025-10-14 23:00:00,
EORDR5172,ORDR20250172,CUST1068,2025-10-12 14:00:00,Mobile App,CONFIRMED,REFUNDED,SLOT18,ADDR6172,3246.52,162.33,176.41,56.01,3288.45,NEWUSER,Organic,Ahmedabad Collection Centre,2025-10-12 14:00:00,2025-10-12 23:00:00,Repeat
EORDR5105,ORDR20250105,CUST1039,2025-10-12 17:00:00,Web,PACKED,REFUNDED,SLOT46,ADDR6105,1709.97,85.5,60.06,148.14,1883.55,,Organic,Surat Distribution Centre,2025-10-12 17:00:00,2025-10-14 19:00:00,Repeat
EORDR5148,ORDR20250148,CUST1082,2025-10-12 18:00:00,Web,PLACED,PENDING,SLOT22,ADDR6148,870.41,43.52,134.52,70.5,849.91,NEWUSER,,Ahmedabad Collection Centre,2025-10-12 18:00:00,2025-10-13 02:00:00,Repeat
EORDR5226,ORDR20250226,CUST1009,2025-10-12 23:00:00,Web,PLACED,REFUNDED,SLOT2,ADDR6226,2751.08,137.55,147.52,57.45,2798.56,,Organic,Ahmedabad Collection Centre,2025-10-12 23:00:00,2025-10-15 00:00:00,Repeat
EORDR5237,ORDR20250237,CUST1095,2025-10-13 05:00:00,Mobile App,PACKED,PAID,SLOT49,ADDR6237,871.13,43.56,152.63,144.56,906.62,NEWUSER,FB Ads,Ahmedabad Collection Centre,2025-10-13 05:00:00,2025-10-15 05:00:00,New
EORDR5097,ORDR20250097,CUST1024,2025-10-13 16:00:00,Mobile App,PACKED,PENDING,SLOT23,ADDR6097,3957.35,197.87,118.28,93.86,4130.8,NEWUSER,Google,Surat Distribution Centre,2025-10-13 16:00:00,2025-10-15 15:00:00,Repeat
EORDR5451,ORDR20250451,CUST1097,2025-10-13 22:00:00,Web,CONFIRMED,PAID,SLOT39,ADDR6451,3380.74,169.04,166.96,143.55,3526.37,,Organic,Surat Distribution Centre,2025-10-13 22:00:00,2025-10-15 05:00:00,Repeat
EORDR5171,ORDR20250171,CUST1062,2025-10-14 14:00:00,Web,CANCELLED,REFUNDED,SLOT45,ADDR6171,939.76,46.99,59.71,115.33,1042.37,NEWUSER,FB Ads,Surat Distribution Centre,2025-10-14 14:00:00,2025-10-15 22:00:00,
EORDR5229,ORDR20250229,CUST1094,2025-10-14 23:00:00,Web,CANCELLED,PAID,SLOT50,ADDR6229,5906.33,295.32,151.47,104.36,6154.54,NEWUSER,Referral,Surat Distribution Centre,2025-10-14 23:00:00,2025-10-15 03:00:00,
EORDR5353,ORDR20250353,CUST1005,2025-10-15 17:00:00,Web,DELIVERED,PAID,SLOT45,ADDR6353,3492.3,174.62,95.09,47.47,3619.3,,Google,Ahmedabad Collection Centre,2025-10-15 17:00:00,2025-10-16 19:00:00,Repeat
EORDR5153,ORDR20250153,CUST1028,2025-10-16 03:00:00,Mobile App,PLACED,REFUNDED,SLOT38,ADDR6153,3925.88,196.29,171.32,124.63,4075.48,NEWUSER,Referral,Surat Distribution Centre,2025-10-16 03:00:00,2025-10-18 21:00:00,Repeat
EORDR5042,ORDR20250042,CUST1100,2025-10-16 05:00:00,Web,PLACED,REFUNDED,SLOT33,ADDR6042,3294.25,164.71,91.19,58.14,3425.91,NEWUSER,Organic,Ahmedabad Collection Centre,2025-10-16 05:00:00,2025-10-16 19:00:00,Repeat
EORDR5248,ORDR20250248,CUST1025,2025-10-16 06:00:00,Web,SHIPPED,PAID,SLOT1,ADDR6248,3009.23,150.46,45.64,117.18,3231.23,,,Surat Distribution Centre,2025-10-16 06:00:00,2025-10-16 13:00:00,Repeat
EORDR5437,ORDR20250437,CUST1051,2025-10-16 11:00:00,Web,CONFIRMED,REFUNDED,SLOT35,ADDR6437,3489.7,174.49,119.09,77.71,3622.81,NEWUSER,,Ahmedabad Collection Centre,2025-10-16 11:00:00,2025-10-16 19:00:00,Repeat
EORDR5321,ORDR20250321,CUST1036,2025-10-16 17:00:00,Mobile App,DELIVERED,PENDING,SLOT5,ADDR6321,5389.35,269.47,81.16,52.25,5629.91,NEWUSER,Referral,Ahmedabad Collection Centre,2025-10-16 17:00:00,2025-10-18 05:00:00,Repeat
EORDR5143,ORDR20250143,CUST1018,2025-10-17 05:00:00,Mobile App,PLACED,REFUNDED,SLOT20,ADDR6143,1903.75,95.19,88.26,38.58,1949.26,NEWUSER,,Surat Distribution Centre,2025-10-17 05:00:00,2025-10-17 13:00:00,Repeat
EORDR5124,ORDR20250124,CUST1058,2025-10-17 09:00:00,Web,DELIVERED,PENDING,SLOT18,ADDR6124,4750.14,237.51,193.36,73.24,4867.53,,,Surat Distribution Centre,2025-10-17 09:00:00,2025-10-19 06:00:00,Repeat
EORDR5261,ORDR20250261,CUST1006,2025-10-17 10:00:00,Web,CANCELLED,PAID,SLOT41,ADDR6261,1461.94,73.1,183.33,70.75,1422.46,NEWUSER,Referral,Surat Distribution Centre,2025-10-17 10:00:00,2025-10-20 03:00:00,
EORDR5147,ORDR20250147,CUST1043,2025-10-17 11:00:00,Web,PACKED,PAID,SLOT24,ADDR6147,1857.51,92.88,156.84,31.93,1825.48,FRESH10,Organic,Ahmedabad Collection Centre,2025-10-17 11:00:00,2025-10-18 03:00:00,New
EORDR5246,ORDR20250246,CUST1071,2025-10-17 19:00:00,Web,CONFIRMED,PAID,SLOT4,ADDR6246,1124.87,56.24,103.4,120.75,1198.46,NEWUSER,Google,Surat Distribution Centre,2025-10-17 19:00:00,2025-10-19 14:00:00,Repeat
EORDR5388,ORDR20250388,CUST1017,2025-10-18 08:00:00,Mobile App,PLACED,PENDING,SLOT29,ADDR6388,2719.73,135.99,41.33,143.57,2957.96,FRESH10,Organic,Ahmedabad Collection Centre,2025-10-18 08:00:00,2025-10-20 06:00:00,Repeat
EORDR5332,ORDR20250332,CUST1082,2025-10-18 09:00:00,Mobile App,PACKED,PAID,SLOT46,ADDR6332,4579.58,228.98,70.56,125.01,4863.01,NEWUSER,,Surat Distribution Centre,2025-10-18 09:00:00,2025-10-19 15:00:00,Repeat
EORDR5181,ORDR20250181,CUST1010,2025-10-18 12:00:00,Mobile App,DELIVERED,REFUNDED,SLOT29,ADDR6181,5244.26,262.21,30.17,31.69,5507.99,,FB Ads,Surat Distribution Centre,2025-10-18 12:00:00,2025-10-20 08:00:00,Repeat
EORDR5125,ORDR20250125,CUST1044,2025-10-18 17:00:00,Mobile App,CONFIRMED,PENDING,SLOT36,ADDR6125,5847.27,292.36,113.9,102.77,6128.5,FRESH10,Google,Surat Distribution Centre,2025-10-18 17:00:00,2025-10-18 21:00:00,Repeat
EORDR5474,ORDR20250474,CUST1094,2025-10-18 17:00:00,Web,CANCELLED,PENDING,SLOT46,ADDR6474,2657.9,132.9,101.26,85.01,2774.55,FRESH10,,Surat Distribution Centre,2025-10-18 17:00:00,2025-10-19 19:00:00,
EORDR5117,ORDR20250117,CUST1081,2025-10-19 06:00:00,Web,PLACED,PENDING,SLOT4,ADDR6117,5020.49,251.02,29.47,119.6,5361.64,NEWUSER,Referral,Ahmedabad Collection Centre,2025-10-19 06:00:00,2025-10-22 00:00:00,Repeat
EORDR5475,ORDR20250475,CUST1053,2025-10-19 09:00:00,Web,DELIVERED,PENDING,SLOT43,ADDR6475,2541.55,127.08,150.38,36.4,2554.65,NEWUSER,Organic,Ahmedabad Collection Centre,2025-10-19 09:00:00,2025-10-20 13:00:00,Repeat
EORDR5002,ORDR20250002,CUST1056,2025-10-19 15:00:00,Mobile App,PACKED,PAID,SLOT18,ADDR6002,3526.09,176.3,154.25,96.89,3645.03,NEWUSER,FB Ads,Surat Distribution Centre,2025-10-19 15:00:00,2025-10-22 08:00:00,Repeat
EORDR5223,ORDR20250223,CUST1016,2025-10-19 15:00:00,Web,SHIPPED,REFUNDED,SLOT26,ADDR6223,5295.03,264.75,28.9,36.12,5567.0,NEWUSER,Referral,Surat Distribution Centre,2025-10-19 15:00:00,2025-10-21 10:00:00,Repeat
EORDR5279,ORDR20250279,CUST1070,2025-10-20 09:00:00,Web,CONFIRMED,REFUNDED,SLOT30,ADDR6279,1846.63,92.33,66.77,134.32,2006.51,,FB Ads,Surat Distribution Centre,2025-10-20 09:00:00,2025-10-23 00:00:00,Repeat
EORDR5358,ORDR20250358,CUST1078,2025-10-20 09:00:00,Web,DELIVERED,PAID,SLOT37,ADDR6358,2327.59,116.38,152.79,107.93,2399.11,NEWUSER,,Surat Distribution Centre,2025-10-20 09:00:00,2025-10-22 03:00:00,Repeat
EORDR5444,ORDR20250444,CUST1092,2025-10-20 09:00:00,Web,PLACED,PENDING,SLOT20,ADDR6444,4758.53,237.93,101.96,82.24,4976.74,FRESH10,Google,Surat Distribution Centre,2025-10-20 09:00:00,2025-10-21 00:00:00,Repeat
EORDR5258,ORDR20250258,CUST1043,2025-10-20 12:00:00,Mobile App,SHIPPED,PAID,SLOT29,ADDR6258,4641.56,232.08,129.41,121.06,4865.29,FRESH10,FB Ads,Ahmedabad Collection Centre,2025-10-20 12:00:00,2025-10-20 22:00:00,Repeat
EORDR5313,ORDR20250313,CUST1035,2025-10-20 16:00:00,Web,PLACED,PENDING,SLOT44,ADDR6313,1087.81,54.39,199.52,112.1,1054.78,NEWUSER,Referral,Surat Distribution Centre,2025-10-20 16:00:00,2025-10-23 01:00:00,Repeat
EORDR5220,ORDR20250220,CUST1064,2025-10-21 04:00:00,Web,PACKED,PAID,SLOT6,ADDR6220,892.47,44.62,174.45,100.07,862.71,,Organic,Surat Distribution Centre,2025-10-21 04:00:00,2025-10-22 21:00:00,Repeat
EORDR5320,ORDR20250320,CUST1034,2025-10-21 05:00:00,Web,CANCELLED,REFUNDED,SLOT12,ADDR6320,5232.34,261.62,111.6,83.17,5465.53,NEWUSER,Google,Surat Distribution Centre,2025-10-21 05:00:00,2025-10-24 04:00:00,
EORDR5499,ORDR20250499,CUST1045,2025-10-21 10:00:00,Web,CONFIRMED,PAID,SLOT23,ADDR6499,2057.1,102.86,126.05,33.88,2067.79,FRESH10,Organic,Surat Distribution Centre,2025-10-21 10:00:00,2025-10-21 12:00:00,Repeat
EORDR5262,ORDR20250262,CUST1015,2025-10-21 16:00:00,Web,CONFIRMED,PAID,SLOT5,ADDR6262,1624.97,81.25,45.1,53.12,1714.24,FRESH10,Referral,Surat Distribution Centre,2025-10-21 16:00:00,2025-10-24 13:00:00,Repeat
EORDR5086,ORDR20250086,CUST1079,2025-10-21 23:00:00,Mobile App,PLACED,PENDING,SLOT25,ADDR6086,2548.69,127.43,152.72,37.26,2560.66,NEWUSER,Organic,Ahmedabad Collection Centre,2025-10-21 23:00:00,2025-10-24 02:00:00,Repeat
EORDR5016,ORDR20250016,CUST1073,2025-10-22 11:00:00,Mobile App,DELIVERED,REFUNDED,SLOT45,ADDR6016,5843.08,292.15,69.12,142.61,6208.72,,FB Ads,Ahmedabad Collection Centre,2025-10-22 11:00:00,2025-10-23 17:00:00,Repeat
EORDR5334,ORDR20250334,CUST1041,2025-10-22 11:00:00,Mobile App,PACKED,PAID,SLOT36,ADDR6334,2404.23,120.21,64.7,134.66,2594.4,,,Ahmedabad Collection Centre,2025-10-22 11:00:00,2025-10-23 07:00:00,Repeat
EORDR5361,ORDR20250361,CUST1097,2025-10-22 13:00:00,Mobile App,CONFIRMED,PENDING,SLOT37,ADDR6361,4015.76,200.79,159.92,94.45,4151.08,FRESH10,FB Ads,Ahmedabad Collection Centre,2025-10-22 13:00:00,2025-10-25 11:00:00,Repeat
EORDR5238,ORDR20250238,CUST1054,2025-10-23 00:00:00,Mobile App,CANCELLED,PENDING,SLOT18,ADDR6238,5063.84,253.19,29.72,109.88,5397.19,FRESH10,Organic,Surat Distribution Centre,2025-10-23 00:00:00,2025-10-24 16:00:00,
EORDR5079,ORDR20250079,CUST1043,2025-10-23 05:00:00,Mobile App,DELIVERED,PAID,SLOT2,ADDR6079,2259.72,112.99,149.47,34.24,2257.48,,Organic,Ahmedabad Collection Centre,2025-10-23 05:00:00,2025-10-25 08:00:00,Repeat
EORDR5112,ORDR20250112,CUST1021,2025-10-23 07:00:00,Web,SHIPPED,REFUNDED,SLOT20,ADDR6112,2681.01,134.05,81.71,129.67,2863.02,,FB Ads,Surat Distribution Centre,2025-10-23 07:00:00,2025-10-24 15:00:00,Repeat
EORDR5063,ORDR20250063,CUST1098,2025-10-23 11:00:00,Web,CANCELLED,REFUNDED,SLOT38,ADDR6063,2033.14,101.66,96.67,140.85,2178.98,,Organic,Ahmedabad Collection Centre,2025-10-23 11:00:00,2025-10-23 20:00:00,
EORDR5072,ORDR20250072,CUST1037,2025-10-23 11:00:00,Web,PACKED,REFUNDED,SLOT40,ADDR6072,3919.98,196.0,172.48,69.53,4013.03,,,Ahmedabad Collection Centre,2025-10-23 11:00:00,2025-10-25 00:00:00,Repeat
EORDR5416,ORDR20250416,CUST1072,2025-10-23 13:00:00,Web,CONFIRMED,PENDING,SLOT30,ADDR6416,5322.24,266.11,27.11,87.41,5648.65,NEWUSER,,Surat Distribution Centre,2025-10-23 13:00:00,2025-10-26 09:00:00,Repeat
EORDR5243,ORDR20250243,CUST1089,2025-10-24 05:00:00,Web,PACKED,PAID,SLOT21,ADDR6243,4880.75,244.04,116.74,82.77,5090.82,,Referral,Surat Distribution Centre,2025-10-24 05:00:00,2025-10-27 02:00:00,Repeat
EORDR5300,ORDR20250300,CUST1023,2025-10-24 08:00:00,Web,PLACED,PAID,SLOT6,ADDR6300,2318.53,115.93,104.69,86.15,2415.92,,FB Ads,Surat Distribution Centre,2025-10-24 08:00:00,2025-10-26 07:00:00,Repeat
EORDR5392,ORDR20250392,CUST1056,2025-10-24 10:00:00,Web,PLACED,PAID,SLOT5,ADDR6392,4299.42,214.97,138.51,141.25,4517.13,NEWUSER,Organic,Surat Distribution Centre,2025-10-24 10:00:00,2025-10-25 11:00:00,Repeat
EORDR5224,ORDR20250224,CUST1096,2025-10-24 19:00:00,Web,DELIVERED,REFUNDED,SLOT17,ADDR6224,5370.44,268.52,25.82,73.96,5687.1,NEWUSER,Referral,Ahmedabad Collection Centre,2025-10-24 19:00:00,2025-10-25 09:00:00,New
EORDR5419,ORDR20250419,CUST1052,2025-10-24 22:00:00,Web,CONFIRMED,PENDING,SLOT4,ADDR6419,4866.56,243.33,112.91,31.96,5028.94,,,Ahmedabad Collection Centre,2025-10-24 22:00:00,2025-10-26 16:00:00,Repeat
EORDR5426,ORDR20250426,CUST1058,2025-10-25 00:00:00,Web,DELIVERED,PENDING,SLOT27,ADDR6426,5159.87,257.99,158.99,81.35,5340.22,NEWUSER,Google,Surat Distribution Centre,2025-10-25 00:00:00,2025-10-27 18:00:00,Repeat
EORDR5021,ORDR20250021,CUST1081,2025-10-25 02:00:00,Web,PLACED,PAID,SLOT14,ADDR6021,4180.0,209.0,39.04,87.77,4437.73,NEWUSER,Google,Ahmedabad Collection Centre,2025-10-25 02:00:00,2025-10-27 20:00:00,Repeat
EORDR5467,ORDR20250467,CUST1059,2025-10-25 11:00:00,Mobile App,SHIPPED,REFUNDED,SLOT33,ADDR6467,2456.82,122.84,166.4,135.22,2548.48,NEWUSER,Organic,Ahmedabad Collection Centre,2025-10-25 11:00:00,2025-10-27 17:00:00,Repeat
EORDR5457,ORDR20250457,CUST1056,2025-10-25 17:00:00,Mobile App,PLACED,PENDING,SLOT12,ADDR6457,554.58,27.73,153.6,115.45,544.16,NEWUSER,Google,Surat Distribution Centre,2025-10-25 17:00:00,2025-10-26 12:00:00,Repeat
EORDR5071,ORDR20250071,CUST1026,2025-10-26 08:00:00,Mobile App,SHIPPED,PAID,SLOT41,ADDR6071,3685.03,184.25,180.04,76.99,3766.23,,,Ahmedabad Collection Centre,2025-10-26 08:00:00,2025-10-26 16:00:00,Repeat
EORDR5102,ORDR20250102,CUST1077,2025-10-26 09:00:00,Mobile App,PLACED,PENDING,SLOT10,ADDR6102,4152.75,207.64,64.12,65.27,4361.54,FRESH10,Google,Ahmedabad Collection Centre,2025-10-26 09:00:00,2025-10-28 02:00:00,Repeat
EORDR5245,ORDR20250245,CUST1047,2025-10-26 14:00:00,Web,PACKED,REFUNDED,SLOT30,ADDR6245,3411.02,170.55,195.78,83.12,3468.91,NEWUSER,Referral,Surat Distribution Centre,2025-10-26 14:00:00,2025-10-28 03:00:00,Repeat
EORDR5400,ORDR20250400,CUST1037,2025-10-27 01:00:00,Web,SHIPPED,REFUNDED,SLOT15,ADDR6400,920.29,46.01,68.5,50.03,947.83,FRESH10,Google,Ahmedabad Collection Centre,2025-10-27 01:00:00,2025-10-27 11:00:00,Repeat
EORDR5038,ORDR20250038,CUST1093,2025-10-27 02:00:00,Mobile App,DELIVERED,PENDING,SLOT20,ADDR6038,4007.6,200.38,190.31,48.14,4065.81,,Organic,Surat Distribution Centre,2025-10-27 02:00:00,2025-10-29 11:00:00,New
EORDR5232,ORDR20250232,CUST1009,2025-10-27 04:00:00,Web,PACKED,REFUNDED,SLOT3,ADDR6232,5357.95,267.9,143.18,53.84,5536.51,,FB Ads,Surat Distribution Centre,2025-10-27 04:00:00,2025-10-27 15:00:00,Repeat
EORDR5395,ORDR20250395,CUST1089,2025-10-27 06:00:00,Mobile App,PLACED,PAID,SLOT9,ADDR6395,847.87,42.39,165.75,135.57,860.08,FRESH10,Organic,Surat Distribution Centre,2025-10-27 06:00:00,2025-10-27 10:00:00,Repeat
EORDR5488,ORDR20250488,CUST1079,2025-10-27 18:00:00,Mobile App,PLACED,PENDING,SLOT45,ADDR6488,5232.21,261.61,178.61,125.43,5440.64,,Google,Ahmedabad Collection Centre,2025-10-27 18:00:00,2025-10-28 00:00:00,Repeat
EORDR5161,ORDR20250161,CUST1065,2025-10-31 04:00:00,Web,PLACED,PAID,SLOT49,ADDR6161,5511.47,275.57,193.86,68.2,5661.38,FRESH10,Organic,Surat Distribution Centre,2025-10-31 04:00:00,2025-11-02 07:00:00,Repeat
EORDR5233,ORDR20250233,CUST1044,2025-10-31 04:00:00,Web,PLACED,PAID,SLOT5,ADDR6233,4877.0,243.85,97.61,98.05,5121.29,,Google,Ahmedabad Collection Centre,2025-10-31 04:00:00,2025-11-02 13:00:00,Repeat
EORDR5343,ORDR20250343,CUST1077,2025-10-31 06:00:00,Web,PACKED,PAID,SLOT44,ADDR6343,892.72,44.64,73.47,66.01,929.9,NEWUSER,Referral,Ahmedabad Collection Centre,2025-10-31 06:00:00,2025-11-01 20:00:00,Repeat
EORDR5075,ORDR20250075,CUST1029,2025-10-31 15:00:00,Web,PLACED,PAID,SLOT19,ADDR6075,1318.72,65.94,151.64,148.13,1381.15,,Referral,Surat Distribution Centre,2025-10-31 15:00:00,2025-11-01 16:00:00,Repeat
EORDR5023,ORDR20250023,CUST1033,2025-10-31 18:00:00,Mobile App,DELIVERED,PAID,SLOT25,ADDR6023,2095.62,104.78,148.94,47.17,2098.63,NEWUSER,,Surat Distribution Centre,2025-10-31 18:00:00,2025-11-02 23:00:00,Repeat
EORDR5498,ORDR20250498,CUST1099,2025-10-31 18:00:00,Web,PLACED,PENDING,SLOT19,ADDR6498,5805.22,290.26,155.6,55.66,5995.54,NEWUSER,FB Ads,Surat Distribution Centre,2025-10-31 18:00:00,2025-11-03 12:00:00,Repeat
EORDR5461,ORDR20250461,CUST1063,2025-11-01 08:00:00,Web,PLACED,REFUNDED,SLOT16,ADDR6461,3846.47,192.32,60.55,51.92,4030.16,,Referral,Surat Distribution Centre,2025-11-01 08:00:00,2025-11-03 19:00:00,Repeat
EORDR5259,ORDR20250259,CUST1040,2025-11-01 14:00:00,Mobile App,PLACED,REFUNDED,SLOT46,ADDR6259,2621.39,131.07,189.04,100.78,2664.2,NEWUSER,FB Ads,Surat Distribution Centre,2025-11-01 14:00:00,2025-11-03 12:00:00,Repeat
EORDR5399,ORDR20250399,CUST1038,2025-11-01 15:00:00,Mobile App,PLACED,PAID,SLOT16,ADDR6399,2764.64,138.23,169.13,123.79,2857.53,,Google,Surat Distribution Centre,2025-11-01 15:00:00,2025-11-04 11:00:00,Repeat
EORDR5377,ORDR20250377,CUST1045,2025-11-01 16:00:00,Mobile App,PLACED,PAID,SLOT42,ADDR6377,4778.82,238.94,65.8,32.62,4984.58,,,Surat Distribution Centre,2025-11-01 16:00:00,2025-11-01 23:00:00,Repeat
EORDR5448,ORDR20250448,CUST1032,2025-11-01 20:00:00,Mobile App,SHIPPED,PAID,SLOT48,ADDR6448,3372.23,168.61,165.58,131.58,3506.84,,Google,Surat Distribution Centre,2025-11-01 20:00:00,2025-11-02 08:00:00,Repeat
EORDR5446,ORDR20250446,CUST1073,2025-11-02 00:00:00,Mobile App,PACKED,REFUNDED,SLOT10,ADDR6446,4472.39,223.62,134.06,130.64,4692.59,FRESH10,Google,Ahmedabad Collection Centre,2025-11-02 00:00:00,2025-11-04 16:00:00,Repeat
EORDR5314,ORDR20250314,CUST1002,2025-11-02 03:00:00,Web,CONFIRMED,PENDING,SLOT22,ADDR6314,4845.98,242.3,92.23,121.63,5117.68,NEWUSER,Referral,Ahmedabad Collection Centre,2025-11-02 03:00:00,2025-11-03 19:00:00,Repeat
EORDR5290,ORDR20250290,CUST1055,2025-11-03 03:00:00,Mobile App,PLACED,REFUNDED,SLOT36,ADDR6290,3941.24,197.06,55.19,54.52,4137.63,NEWUSER,Referral,Surat Distribution Centre,2025-11-03 03:00:00,2025-11-04 12:00:00,Repeat
EORDR5180,ORDR20250180,CUST1078,2025-11-03 04:00:00,Web,DELIVERED,PAID,SLOT13,ADDR6180,4508.7,225.44,90.9,47.88,4691.12,FRESH10,Organic,Ahmedabad Collection Centre,2025-11-03 04:00:00,2025-11-03 10:00:00,Repeat
EORDR5375,ORDR20250375,CUST1054,2025-11-03 08:00:00,Mobile App,PLACED,REFUNDED,SLOT3,ADDR6375,2637.36,131.87,141.51,76.22,2703.94,,FB Ads,Ahmedabad Collection Centre,2025-11-03 08:00:00,2025-11-05 04:00:00,Repeat
EORDR5478,ORDR20250478,CUST1035,2025-11-03 11:00:00,Web,CONFIRMED,REFUNDED,SLOT19,ADDR6478,5685.81,284.29,96.56,146.27,6019.81,,Google,Surat Distribution Centre,2025-11-03 11:00:00,2025-11-06 03:00:00,Repeat
EORDR5168,ORDR20250168,CUST1068,2025-11-03 13:00:00,Web,PACKED,PAID,SLOT39,ADDR6168,4101.97,205.1,155.21,71.2,4223.06,NEWUSER,Referral,Ahmedabad Collection Centre,2025-11-03 13:00:00,2025-11-06 10:00:00,Repeat
EORDR5052,ORDR20250052,CUST1012,2025-11-03 15:00:00,Web,SHIPPED,REFUNDED,SLOT3,ADDR6052,4020.65,201.03,124.34,117.38,4214.72,NEWUSER,Organic,Surat Distribution Centre,2025-11-03 15:00:00,2025-11-05 08:00:00,Repeat
EORDR5329,ORDR20250329,CUST1002,2025-11-03 16:00:00,Mobile App,SHIPPED,PAID,SLOT38,ADDR6329,647.42,32.37,146.25,144.23,677.77,FRESH10,FB Ads,Surat Distribution Centre,2025-11-03 16:00:00,2025-11-04 09:00:00,Repeat
EORDR5221,ORDR20250221,CUST1032,2025-11-03 22:00:00,Web,CANCELLED,PENDING,SLOT32,ADDR6221,1882.66,94.13,148.91,67.38,1895.26,NEWUSER,Referral,Ahmedabad Collection Centre,2025-11-03 22:00:00,2025-11-04 21:00:00,
